ElemID,PointID,x,y,sigma_x,sigma_y,tau_xy,VonMises
2.800000000000000000e+01,1.000000000000000000e+00,8.750000000000000000e-01,0.000000000000000000e+00,4.087050751510780538e+04,4.105339414038170071e+04,5.835026767247581120e+03,4.219062826477397903e+04
2.800000000000000000e+01,2.000000000000000000e+00,9.062500000000000000e-01,0.000000000000000000e+00,-4.530443864858998859e+04,-2.905469691945960949e+04,1.191396858428441628e+05,2.101503154137516103e+05
2.800000000000000000e+01,3.000000000000000000e+00,9.333132938682636714e-01,1.562499999999999827e-02,3.750753172064406681e+04,3.637643542365488975e+04,1.100871597373860714e+05,1.942246583251056727e+05
2.800000000000000000e+01,4.000000000000000000e+00,9.020632938682636714e-01,1.562499999999999827e-02,-1.859253580649556534e+04,-6.143432945873410790e+04,1.192243124678264721e+05,2.135906114599335997e+05
2.900000000000000000e+01,0.000000000000000000e+00,9.354066469341317802e-01,7.812499999999999133e-03,2.076272216876722523e+05,1.878336354400842974e+05,7.818397281766140077e+04,2.402693545567535330e+05
2.900000000000000000e+01,1.000000000000000000e+00,9.062500000000000000e-01,0.000000000000000000e+00,-2.263723384410862636e+05,-3.052320399129186990e+05,2.338327736068758823e+05,4.892322977855308563e+05
2.900000000000000000e+01,2.000000000000000000e+00,9.375000000000000000e-01,0.000000000000000000e+00,1.699676130323691468e+05,-4.808646992485434166e+05,-1.749998481697270763e+05,6.585788594879119191e+05
2.900000000000000000e+01,3.000000000000000000e+00,9.645632938682636714e-01,1.562499999999999827e-02,4.071331465830839588e+05,9.807877112180361291e+05,4.205361561069682357e+05,1.122026168279692763e+06
2.900000000000000000e+01,4.000000000000000000e+00,9.333132938682636714e-01,1.562499999999999827e-02,2.846796622086646967e+05,-9.369244152175792260e+04,-3.521810537280648714e+04,3.467189944546114421e+05
3.000000000000000000e+01,0.000000000000000000e+00,9.666566469341317802e-01,7.812499999999999133e-03,-9.503851288215611930e+03,1.290002236330790220e+04,5.656012987935456913e+05,9.798437739003472961e+05
3.000000000000000000e+01,1.000000000000000000e+00,9.375000000000000000e-01,0.000000000000000000e+00,4.937395992793858168e+05,1.425400372752893018e+06,-4.114494029656028724e+05,1.442095780205741758e+06
3.000000000000000000e+01,2.000000000000000000e+00,9.687500000000000000e-01,0.000000000000000000e+00,-4.886456305366581655e+05,4.574822117234383477e+05,1.330583121739497874e+06,2.446010127057311125e+06
3.000000000000000000e+01,3.000000000000000000e+00,9.958132938682636714e-01,1.562499999999999827e-02,-1.252282454600669553e+04,-1.925196128451744327e+06,6.406040986390905455e+05,2.216652632774596103e+06
3.000000000000000000e+01,4.000000000000000000e+00,9.645632938682636714e-01,1.562499999999999827e-02,4.510705560271805007e+04,3.462256499363152543e+05,6.516820340335215442e+05,1.174886397888072301e+06
3.100000000000000000e+01,0.000000000000000000e+00,9.979066469341318912e-01,7.812499999999999133e-03,3.004170535738760373e+05,-1.575393728552495595e+06,5.414999300036228960e+05,1.981175779877401888e+06
3.100000000000000000e+01,1.000000000000000000e+00,9.687500000000000000e-01,0.000000000000000000e+00,-4.178335349598004832e+05,-1.185333543206529459e+06,1.324607306061494630e+06,2.519540020110339392e+06
3.100000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.938600554393225582e+06,2.094908365812269272e+06,-4.512217850039635232e+04,2.022802680504242191e+06
3.100000000000000000e+01,3.000000000000000000e+00,1.027063293868263782e+00,1.562499999999999827e-02,5.374350400681108003e+05,-2.140602118234705646e+06,-3.299664007588972454e+05,2.519540020114111248e+06
3.100000000000000000e+01,4.000000000000000000e+00,9.958132938682636714e-01,1.562499999999999827e-02,1.101733338165575173e+06,1.457009659324338427e+06,-1.025594398299867171e+05,1.327784883246423211e+06
3.200000000000000000e+01,0.000000000000000000e+00,5.621994080239556962e-02,2.343749999999999653e-02,-1.906004577636500017e+03,6.577391793368775325e+03,-3.732486626927372981e+02,7.736240612411275833e+03
3.200000000000000000e+01,1.000000000000000000e+00,2.706329386826370961e-02,1.562499999999999827e-02,-1.673661994110761270e+03,-8.758764283482678366e+02,1.364016315230500595e+03,2.772003683844581701e+03
3.200000000000000000e+01,2.000000000000000000e+00,5.831329386826371308e-02,1.562499999999999827e-02,1.285076521714785031e+03,1.234896325176666141e+04,-3.335001057917750586e+03,1.310136055861068053e+04
3.200000000000000000e+01,3.000000000000000000e+00,8.537658773652742616e-02,3.124999999999999653e-02,-2.840468585261025055e+03,1.414943666630101143e+04,-1.713703777336720350e+03,1.603983142107987442e+04
3.200000000000000000e+01,4.000000000000000000e+00,5.412658773652741923e-02,3.124999999999999653e-02,-2.654595073544790012e+03,6.488274281569714731e+03,1.019424152705372421e+03,8.335826048472148614e+03
3.300000000000000000e+01,0.000000000000000000e+00,8.746994080239556268e-02,2.343749999999999653e-02,-7.207525052116765210e+02,1.646041587398021511e+04,-4.959776094355942405e+03,1.889779875050478222e+04
3.300000000000000000e+01,1.000000000000000000e+00,5.831329386826371308e-02,1.562499999999999827e-02,-1.349566076611223025e+03,4.096458396939849990e+03,-1.572131847910197166e+03,5.616541366481566001e+03
3.300000000000000000e+01,2.000000000000000000e+00,8.956329386826371308e-02,1.562499999999999827e-02,2.799130967103496005e+03,2.097351884321370380e+04,-8.425077016243169055e+03,2.453490918962930664e+04
3.300000000000000000e+01,3.000000000000000000e+00,1.166265877365274262e-01,3.124999999999999653e-02,-9.376287546301831526e+02,2.851657821635590881e+04,-8.502697161753443652e+03,3.252229883701089057e+04
3.300000000000000000e+01,4.000000000000000000e+00,8.537658773652742616e-02,3.124999999999999653e-02,4.639721118573216074e+01,2.372625259905980056e+04,-3.657202291316144056e+03,2.453490918960038471e+04
3.400000000000000000e+01,0.000000000000000000e+00,1.187199408023955627e-01,2.343749999999999653e-02,6.629142641068040120e+02,2.699712274435769359e+04,-1.155949389404298563e+04,3.335045743760714686e+04
3.400000000000000000e+01,1.000000000000000000e+00,8.956329386826371308e-02,1.562499999999999827e-02,-2.686647495031572248e+02,1.185173980050787395e+04,-6.383205323110902100e+03,1.630815723318309574e+04
3.400000000000000000e+01,2.000000000000000000e+00,1.208132938682637131e-01,1.562499999999999827e-02,3.206257479317251182e+03,2.653970122183022977e+04,-1.482310094102800576e+04,3.589868628445994545e+04
3.400000000000000000e+01,3.000000000000000000e+00,1.478765877365274262e-01,3.124999999999999653e-02,9.294070804970479003e+02,4.200152488159359200e+04,-1.671592996143710479e+04,5.063815082238677132e+04
3.400000000000000000e+01,4.000000000000000000e+00,1.166265877365274262e-01,3.124999999999999653e-02,1.189502948295169062e+03,3.561167741409594601e+04,-9.935584049693979978e+03,3.903067744041128753e+04
3.500000000000000000e+01,0.000000000000000000e+00,1.499699408023955627e-01,2.343749999999999653e-02,2.139499854665823477e+03,3.717462995505516301e+04,-1.986783094491904194e+04,4.991179796305631316e+04
3.500000000000000000e+01,1.000000000000000000e+00,1.208132938682637131e-01,1.562499999999999827e-02,5.906272577027290254e+02,1.872101376708429598e+04,-1.308126397004541286e+04,2.920832855820849727e+04
3.500000000000000000e+01,2.000000000000000000e+00,1.520632938682636992e-01,1.562499999999999827e-02,4.004587993046514384e+03,3.269248016604561417e+04,-2.311761567766945882e+04,5.056864181216227735e+04
3.500000000000000000e+01,3.000000000000000000e+00,1.791265877365274262e-01,3.124999999999999653e-02,3.090616293369569121e+03,5.553019208204788447e+04,-2.659631025035154744e+04,7.101846789475341211e+04
3.500000000000000000e+01,4.000000000000000000e+00,1.478765877365274262e-01,3.124999999999999653e-02,2.948070010855446981e+03,4.867450759274605662e+04,-1.807441031502204714e+04,5.669617160589588457e+04
3.600000000000000000e+01,0.000000000000000000e+00,1.812199408023955627e-01,2.343749999999999653e-02,3.792127457709324062e+03,4.729034590872782428e+04,-2.974402966319442203e+04,6.874262090895687288e+04
3.600000000000000000e+01,1.000000000000000000e+00,1.520632938682636992e-01,1.562499999999999827e-02,1.641475751925362374e+03,2.571962844078549824e+04,-2.154595983108922883e+04,4.488497230110400415e+04
3.600000000000000000e+01,2.000000000000000000e+00,1.833132938682636992e-01,1.562499999999999827e-02,4.769230163238976274e+03,3.844513112221036135e+04,-3.285944117519351130e+04,6.750295258293655934e+04
3.600000000000000000e+01,3.000000000000000000e+00,2.103765877365274262e-01,3.124999999999999653e-02,5.486834515622746949e+03,6.881894890230812598e+04,-3.785189773339065141e+04,9.320329062276426703e+04
3.600000000000000000e+01,4.000000000000000000e+00,1.791265877365274262e-01,3.124999999999999653e-02,4.756894681491537995e+03,6.113075944107847317e+04,-2.771970250121258141e+04,7.598651809801653144e+04
3.700000000000000000e+01,0.000000000000000000e+00,2.124699408023955627e-01,2.343749999999999653e-02,5.637166631128005974e+03,5.723410816019599588e+04,-4.097022332358555286e+04,8.955758023411815520e+04
3.700000000000000000e+01,1.000000000000000000e+00,1.833132938682636992e-01,1.562499999999999827e-02,2.795138205960868163e+03,3.262215470349590032e+04,-3.154655867049357767e+04,6.297928576896863524e+04
3.700000000000000000e+01,2.000000000000000000e+00,2.145632938682636992e-01,1.562499999999999827e-02,5.659334363254078198e+03,4.401176329351242020e+04,-4.393392532307372312e+04,8.666346099784586113e+04
3.700000000000000000e+01,3.000000000000000000e+00,2.416265877365274262e-01,3.124999999999999653e-02,8.159176516305637051e+03,8.187803958733029140e+04,-5.024414882482663234e+04,1.169442244135235378e+05
3.700000000000000000e+01,4.000000000000000000e+00,2.103765877365274262e-01,3.124999999999999653e-02,6.794366751699981251e+03,7.328897276547383808e+04,-3.873509695913920586e+04,9.706033174295634672e+04
3.800000000000000000e+01,0.000000000000000000e+00,2.437199408023955627e-01,2.343749999999999653e-02,7.690242104468625257e+03,6.698204592054383829e+04,-5.328914081987799000e+04,1.120259958112755558e+05
3.800000000000000000e+01,1.000000000000000000e+00,2.145632938682636992e-01,1.562499999999999827e-02,4.085854294371246397e+03,3.946962155791292753e+04,-4.288967403192891652e+04,8.325773552166455192e+04
3.800000000000000000e+01,2.000000000000000000e+00,2.458132938682636992e-01,1.562499999999999827e-02,6.628247030817775340e+03,4.928362612971838826e+04,-5.604181845783100289e+04,1.075555747640010959e+05
3.800000000000000000e+01,3.000000000000000000e+00,2.728765877365273984e-01,3.124999999999999653e-02,1.113100569014460416e+04,9.461362230116566934e+04,-6.346766277100457955e+04,1.417988882088434475e+05
3.800000000000000000e+01,4.000000000000000000e+00,2.416265877365274262e-01,3.124999999999999653e-02,9.048541184733148839e+03,8.500357963401850429e+04,-5.084677784470661572e+04,1.195596533474709431e+05
3.900000000000000000e+01,0.000000000000000000e+00,2.749699408023955627e-01,2.343749999999999653e-02,9.972627100847686961e+03,7.648922585469202022e+04,-6.640701990486262366e+04,1.357090023336541781e+05
3.900000000000000000e+01,1.000000000000000000e+00,2.458132938682636992e-01,1.562499999999999827e-02,5.522502459765664753e+03,4.619770172877616278e+04,-5.531033725479656277e+04,1.052962438965626643e+05
3.900000000000000000e+01,2.000000000000000000e+00,2.770632938682637270e-01,1.562499999999999827e-02,7.713217205434838434e+03,5.428744344222859945e+04,-6.890094571178460319e+04,1.297301443469812075e+05
3.900000000000000000e+01,3.000000000000000000e+00,3.041265877365273984e-01,3.124999999999999653e-02,1.442930308921378310e+04,1.069934504918489692e+05,-7.720711344891563931e+04,1.673163991108631308e+05
3.900000000000000000e+01,4.000000000000000000e+00,2.728765877365273984e-01,3.124999999999999653e-02,1.157136274458088883e+04,9.629789807459659642e+04,-6.376908216319711937e+04,1.431515672949478903e+05
4.000000000000000000e+01,0.000000000000000000e+00,3.062199408023955627e-01,2.343749999999999653e-02,1.250174927864423444e+04,8.572166925866337260e+04,-8.000355370907935139e+04,1.601078802462380845e+05
4.000000000000000000e+01,1.000000000000000000e+00,2.770632938682637270e-01,1.562499999999999827e-02,7.121312597133450254e+03,5.278701563216343493e+04,-6.851274755434985855e+04,1.286206010147992201e+05
4.000000000000000000e+01,2.000000000000000000e+00,3.083132938682637270e-01,1.562499999999999827e-02,8.932615711651669699e+03,5.901672176781993767e+04,-8.219339288719439355e+04,1.526527198528902954e+05
4.000000000000000000e+01,3.000000000000000000e+00,3.353765877365273984e-01,3.124999999999999653e-02,1.806950254886700714e+04,1.189698571368020930e+05,-9.111536324727181636e+04,1.929679661285512266e+05
4.000000000000000000e+01,4.000000000000000000e+00,3.041265877365273984e-01,3.124999999999999653e-02,1.438931207566312696e+04,1.071322352269956609e+05,-7.718621841808124736e+04,1.673796460199082794e+05
4.100000000000000000e+01,0.000000000000000000e+00,3.374699408023955627e-01,2.343749999999999653e-02,1.528826071430661250e+04,9.464210725292375719e+04,-9.373139036187341844e+04,1.846636585476908658e+05
4.100000000000000000e+01,1.000000000000000000e+00,3.083132938682637270e-01,1.562499999999999827e-02,8.891526257292036462e+03,5.921277246165594261e+04,-8.217311091478716116e+04,1.526957111804775486e+05
4.100000000000000000e+01,2.000000000000000000e+00,3.395632938682637270e-01,1.562499999999999827e-02,1.029987563433130163e+04,6.346772031095935381e+04,-9.557341159496766340e+04,1.757366220947095426e+05
4.100000000000000000e+01,3.000000000000000000e+00,3.666265877365273984e-01,3.124999999999999653e-02,2.206138480115645507e+04,1.304912662072923413e+05,-1.048233238958576549e+05,2.181734285298408358e+05
4.100000000000000000e+01,4.000000000000000000e+00,3.353765877365273984e-01,3.124999999999999653e-02,1.752480684216753434e+04,1.174785056241893762e+05,-9.075567101860651746e+04,1.917271641825700644e+05
4.200000000000000000e+01,0.000000000000000000e+00,3.687199408023955627e-01,2.343749999999999653e-02,1.833782752425645594e+04,1.032112188603977847e+05,-1.072216322220666334e+05,2.087716392042281223e+05
4.200000000000000000e+01,1.000000000000000000e+00,3.395632938682637270e-01,1.562499999999999827e-02,1.084005582631154903e+04,6.544708229039172147e+04,-9.594123317233067064e+04,1.769337108434352849e+05
4.200000000000000000e+01,2.000000000000000000e+00,3.708132938682637270e-01,1.562499999999999827e-02,1.182694034937069046e+04,6.763935035993016209e+04,-1.086754512705532834e+05,1.983583948305165104e+05
4.200000000000000000e+01,3.000000000000000000e+00,3.978765877365273984e-01,3.124999999999999653e-02,2.640595590797128534e+04,1.415050174967651546e+05,-1.179449560563863342e+05,2.423167497488069930e+05
4.200000000000000000e+01,4.000000000000000000e+00,3.666265877365273984e-01,3.124999999999999653e-02,2.099652740148556040e+04,1.273139899215478508e+05,-1.041143283039236121e+05,2.156291598768975819e+05
4.300000000000000000e+01,0.000000000000000000e+00,3.999699408023955627e-01,2.343749999999999653e-02,2.164948912887712868e+04,1.113893670063381724e+05,-1.200894718813046638e+05,2.317956262351165060e+05
4.300000000000000000e+01,1.000000000000000000e+00,3.708132938682637270e-01,1.562499999999999827e-02,1.296834683522241721e+04,7.145615159843573929e+04,-1.094445434802734380e+05,2.007033028036033502e+05
4.300000000000000000e+01,2.000000000000000000e+00,4.020632938682637270e-01,1.562499999999999827e-02,1.352109653071646426e+04,7.152797557536074601e+04,-1.211197465902668046e+05,2.198679460975894763e+05
4.300000000000000000e+01,3.000000000000000000e+00,4.291265877365273984e-01,3.124999999999999653e-02,3.109612889608747355e+04,1.519643603085390932e+05,-1.300837809212976863e+05,2.647640513303878834e+05
4.300000000000000000e+01,4.000000000000000000e+00,3.978765877365273984e-01,3.124999999999999653e-02,2.481387457117850136e+04,1.366139482686716074e+05,-1.168818040555608168e+05,2.384811233905625413e+05
4.400000000000000000e+01,0.000000000000000000e+00,4.312199408023955627e-01,2.343749999999999653e-02,2.521907053847851421e+04,1.191451631741194287e+05,-1.319417321202162420e+05,2.530863551771497005e+05
4.400000000000000000e+01,1.000000000000000000e+00,4.020632938682637270e-01,1.562499999999999827e-02,1.527490085208379605e+04,7.721420095171382127e+04,-1.222975176468818827e+05,2.233516613515791250e+05
4.400000000000000000e+01,2.000000000000000000e+00,4.333132938682637270e-01,1.562499999999999827e-02,1.538331599942185312e+04,7.512778236218892562e+04,-1.325137275038610678e+05,2.395929456563522981e+05
4.400000000000000000e+01,3.000000000000000000e+00,4.603765877365273984e-01,3.124999999999999653e-02,3.612610527279380040e+04,1.618291095821634808e+05,-1.408437899339820724e+05,2.848831694401621935e+05
